"ID","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"7671347","CARNES Y EMBUTIDOS BIAK S",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","CONSTITUYENTES","CALLE","23 DE SEPTIEMBRE","PRIVADA","CONSTITUYENTES","CALLE","VALENTÍN GÓMEZ FARÍAS","1013",,,,,,"COLONIA","SAN BERNARDINO",,,,"50080","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","0449","005",,,,"Fijo","19.28645794","-99.66658529","2019-11"
"2431136","CARNICERI MITZI",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","AVENIDA","RIO LERMA","CALLE","DEPORTIVA","CALLE","VICENTE SUAREZ","AVENIDA","REFORMA","0","SN",,,"0",,"COLONIA","CERRILLO VISTA HERMOSA",,,,"50235","15","MÉXICO                      ","106","Toluca","0050","El Cerrillo Vista Hermosa","1184","012",,,,"Fijo","19.32092892","-99.54541174","2014-12"
"2396563","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","LAGO CAIMANERO","CALLE","LAGUNA DE LA ASUNCION","CALLE","LAGUNA DE AMANALCO","CALLE","LAGO KARATASCA","107","B",,,,,"COLONIA","NUEVA OXTOTITLAN",,,,"50100","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1926","018",,,,"Fijo","19.28358455","-99.6833281","2010-07"
"2405570","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","16 DE SEPTIEMBRE","CALLE","PUEBLO NUEVO","CALLE","CUAUHTEMOC","CALLE","MIGUEL HIDALGO","0","SN",,,"0",,"LOCALIDAD","SANTIAGO TLACOTEPEC",,,,"50270","15","MÉXICO                      ","106","Toluca","0097","Santiago Tlacotepec","1841","035","7222982298",,,"Fijo","19.22361218","-99.67216261","2010-07"
"2405653","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","CALLE DE LA GRANJA","CALLE","PINOS","CALLE","PRIVADA GRANJAS","CALLE","PINOS",,"SN",,,,,"LOCALIDAD","SANTIAGO TLACOTEPEC",,,,"50270","15","MÉXICO                      ","106","Toluca","0097","Santiago Tlacotepec","1837","018",,,,"Fijo","19.2295731","-99.67581955","2010-07"
"2435721","CARNICERÍA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","LANCEROS DE TOLUCA","CALLE","LAGUNA DEL VOLCAN","CALLE","GENERAL EDUARDO HERNANDEZ CHAZARO","CALLE","LANCEROS DE TOLUCA","831",,,,"0",,"COLONIA","SEMINARIO",,,,"50170","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2021","035","7221764640",,,"Fijo","19.26482308","-99.67398318","2014-12"
"2405872","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","PRIVADA","ROBERTO LASCANO","PRIVADA","21 DE MARZO","AVENIDA","TOLUCA","CALLE","LAURA PAVÓN","0","SN",,,"0",,"COLONIA","CENTRO",,,,"50225","15","MÉXICO                      ","106","Toluca","0073","San Juan Tilapa","0294","064",,,,"Fijo","19.22182731","-99.66148816","2010-07"
"7665488","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","C. TLALNEPANTLA","CALLE","C. TEMASCALTEPEC","CALLE","EL ORO","CALLE","C. 18 DE MARZO","0","SN","MERCADO PUBLICO","PISO 1","5",,"COLONIA","SECTOR POPULAR","MERCADO PUBLICO","MERCADO MIGUEL HIDALGO","5 6","50040","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","3208","027",,,,"Fijo","19.29592375","-99.66693081","2019-11"
"7392186","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","CONSTITUYENTES","PRIVADA","NINGUNO","CALLE","IGNACIO LOPEZ RAYON","CALLE","BENITO JUÁREZ","0","SN",,,"0",,"BARRIO","BARRIO DE JESUS 2DA SECCION",,,,"50200","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","2286","005",,,,"Fijo","19.34781904","-99.65799924","2019-11"
"7925108","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","CAMINO DE LOS HORNOS","PRIVADA","NINGUNO","PRIVADA","SEGUNDA PRIVADA MARGARITAS","CALLE","SIN REFERENCIA","0","SN",,,"0",,"EJIDO","SAN JUAN DE LA CRUZ",,,,"50010","15","MÉXICO                      ","106","Toluca","0092","Santiago Miltepec","4070","009",,,,"Fijo","19.3222294","-99.65120188","2019-11"
"7361191","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","INSURGENTES","CALLE","5 DE MAYO","AVENIDA","25 DE JULIO","CALLE","NINGUNO","0","SN",,,"0",,"COLONIA","SANTIAGO TLAXOMULCO",,,,"50280","15","MÉXICO                      ","106","Toluca","0093","Santiago Tlaxomulco","3937","012",,,,"Fijo","19.31150921","-99.67044613","2019-11"
"8411853","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","RODOLFO SOTO CORDERO","CALLE","HORACIO ZUÑIGA","CALLE","FRANCISCO JAVIER GAXIOLA","CALLE","23 DE SEPTIEMBRE",,"SN",,,,,"COLONIA","MORELOS 1RA SECC",,,,"50120","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","0523","002","7225432350",,,"Fijo","19.28282266","-99.66738863","2019-11"
"8880607","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","EMILIANO ZAPATA","AVENIDA","REVOLUCION, DE LAS PARTIDAS, CARRETERA CERRILLO-ARBOLITO","PRIVADA","NINGUNO","CALLE","FRANCISCO VILLA","0","SN",,,"0",,"PUEBLO","LA CONSTITUCION TOTOLTEPEC",,,,"50200","15","MÉXICO                      ","106","Toluca","0051","La Constitución Toltepec","2746","028",,,,"Fijo","19.34577713","-99.55647726","2019-11"
"8835441","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLE","MELCHOR OCAMPO","CALLE","MIGUEL HIDALGO","CALLE","DOCTOR GUSTAVO BAZ PRADA","0","SN",,,"0",,"COLONIA","SAN ANDRES CUEXCONTITLAN SECC 2",,,,"50200","15","MÉXICO                      ","106","Toluca","0062","San Andrés Cuexcontitlán","1767","006",,,,"Fijo","19.35556578","-99.62913498","2019-11"
"2383556","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","13 DE SEPTIEMBRE","PRIVADA","NINGUNO","CALLE","AGUSTIN MELGAR","CALLE","IGNACIO LÓPEZ RAYÓN","0","SN",,,"0",,"BARRIO","SANTA CRUZ",,,,"50290","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","2727","029",,,,"Fijo","19.34725857","-99.65409846","2010-07"
"2383972","CARNICERÍA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","MIGUEL HIDALGO","CALLE","EMILIANO ZAPATA","CALLEJON","NINGUNO","CALLE","ARTURO MARTÍNEZ LEGORRETA","0","SN",,,"0",,"BARRIO","DE SANTA CRUZ",,,,"50290","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","1521","016","7222966047",,,"Fijo","19.35888044","-99.65832865","2010-07"
"2385103","CARNICERÍA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","GUADALUPE VICTORIA","CERRADA","CERRADA DE HIDALGO","CALLE","INSURGENTES","CALLE","INSURGENTES","0","SN",,,"0",,"BARRIO","SAN CRISTOBAL",,,,"50200","15","MÉXICO                      ","106","Toluca","0066","San Cristóbal Huichochitlán","4704","027",,,,"Fijo","19.33651593","-99.63595445","2010-07"
"2397598","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","GENERAL ALVARO OBREGON","CALLE","LICENCIADO ALBERTO GARCIA","CALLE","JIMENEZ CANTU","CALLE","JIMÉNEZ CANTÚ","101",,,,,,"LOCALIDAD","SAN ANTONIO BUENAVISTA",,,,"50244","15","MÉXICO                      ","106","Toluca","0063","San Antonio Buenavista","0241","035","7222740099",,,"Fijo","19.26110286","-99.70926936","2010-07"
"2397602","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","PROGRESO","PRIVADA","NINGUNO","CALLE","LICENCIADO ALBERTO GARCIA","CALLE","INDEPENDENCIA","105",,,,"0",,"LOCALIDAD","SAN ANTONIO BUENAVISTA",,,,"50266","15","MÉXICO                      ","106","Toluca","0063","San Antonio Buenavista","0241","007",,,,"Fijo","19.26163174","-99.7106939","2010-07"
"9189985","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","INDUSTRIA PONIENTE","CALLE","ALVARO OBREGON","CALLE","INDEPENDENCIA","CALLE","CAMINO REAL","118",,,,"0",,"LOCALIDAD","SAN ANTONIO BUENAVISTA",,,,"50264","15","MÉXICO                      ","106","Toluca","0063","San Antonio Buenavista","0241","002",,,,"Fijo","19.26260863","-99.71116877","2019-11"
"2397589","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","LICENCIADO ALBERTO GARCIA","CALLE","JIMENEZ CANTU","CALLE","PROGRESO","CALLE","INDUSTRIA PONIENTE","109",,,,"0",,"LOCALIDAD","SAN ANTONIO BUENAVISTA",,,,"50266","15","MÉXICO                      ","106","Toluca","0063","San Antonio Buenavista","0241","006","7222747933",,,"Fijo","19.26113707","-99.71034707","2010-07"
"7391939","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","NICOLAS BRAVO","CALLE","MORELOS","CALLE","JOSE MARIA MORELOS","CALLE","PEDRO ASCENCIO","122",,,,,,"BARRIO","DE JESUS SEGUNDA SECCION",,,,"50290","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","1589","014",,,,"Fijo","19.3555418","-99.66414443","2019-11"
"2401069","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","COAHUILA","CALLE","WENCESLAO LABRA","CALLE","PUEBLA","CALLE","VERACRUZ","201",,,,,,"COLONIA","SANTA MARIA DE LAS ROSAS",,,,"50140","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","0646","022","7222128618",,,"Fijo","19.27257292","-99.64719828","2010-07"
"7390632","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","CUAUHTEMOC","CALLE","MECUILLI","CALLE","QUETZALCOATL","CALLE","CUAUHTÉMOC",,"SN",,,,,"LOCALIDAD","EJIDO DE LA Y SECCION SIETE A REVOLUCION",,,,"50200","15","MÉXICO                      ","106","Toluca","0188","Ejido de la Y Sección Siete A Revolución","5030","005",,,,"Fijo","19.39557575","-99.61680944","2019-11"
"7395867","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","AVENIDA","MANUEL BUENDIA TELLEZGIRON","CALLE","ZACATECAS","CALLE","HIDALGO","CALLE","ZACATECAS","0","SN",,,"0",,"BARRIO","SAN GABRIEL",,,,"50200","15","MÉXICO                      ","106","Toluca","0066","San Cristóbal Huichochitlán","4704","034",,,,"Fijo","19.33707947","-99.64187318","2019-11"
"7395869","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","IGNACIO LOPEZ RAYON","CALLE","FRANCISCO MARQUEZ","PRIVADA","NINGUNO","CALLE","13 DE SEPTIEMBRE","0","SN",,,"0",,"BARRIO","SANTA CRUZ",,,,"50290","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","2727","029",,,,"Fijo","19.3450468","-99.65653989","2019-11"
"7358169","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","NINGUNO","AVENIDA","AVENIDA DE LOS CONSTITUYENTES","CALLE","JUAN IGNACIO RAMIREZ","CALLE","SAN FRANCISCO","0","SN",,,"0",,"PUEBLO","LA PALMA",,,,"50265","15","MÉXICO                      ","106","Toluca","0043","Cacalomacán","4884","025",,,,"Fijo","19.25357871","-99.70605098","2019-11"
"7313661","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","FEDERACION","CALLE","LICENCIADO BENITO JUAREZ GARCIA","CALLE","INDEPENDENCIA","CALLE","INDEPENDENCIA","19",,,,"0",,"COLONIA","SANTA ANA TLAPALTITLAN",,,,"50160","15","MÉXICO                      ","106","Toluca","0086","Santa Ana Tlapaltitlán","4263","004",,,,"Fijo","19.27843361","-99.62722458","2019-11"
"7313729","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","VICENTE GUERRERO","CALLE","INDEPENDENCIA","CALLE","VICENTE GUERRERO","0","SN",,,"0",,"COLONIA","RES CHICHIPICAS",,,,"50160","15","MÉXICO                      ","106","Toluca","0086","Santa Ana Tlapaltitlán","4278","003","7223397380",,,"Fijo","19.27761663","-99.61699544","2019-11"
"2434052","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","VICENTE GUERRERO","CALLE","INDEPENDENCIA","CALLE","16 DE SEPTIEMBRE","CALLE","ÁLVARO OBREGÓN",,"SN",,,,,"COLONIA","CENTRO",,,,"50225","15","MÉXICO                      ","106","Toluca","0073","San Juan Tilapa","0294","011",,,,"Fijo","19.22012312","-99.66059647","2014-12"
"2434806","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","LIBERTAD","AVENIDA","5 DE MAYO","CALLE","ADOLFO LOPEZ MATEOS","AVENIDA","NUEVO MÉXICO","0","SN",,,"0",,"PUEBLO","SAN FELIPE TLALMIMILOLPAN",,,,"50250","15","MÉXICO                      ","106","Toluca","0070","San Felipe Tlalmimilolpan","1786","015",,,,"Fijo","19.23969132","-99.64354244","2014-12"
"8038762","CARNICERIA","CARNICERIA ","461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","CONSTITUYENTES","PRIVADA","NINGUNO","PRIVADA","NINGUNO","CALLE","TIZOC","0","SN",,,"0","SN","BARRIO","BARRIO SANTA CRUZ",,,,"50200","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","2286","003",,,,"Fijo","19.34786512","-99.65713368","2019-11"
"9118822","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","NINGUNO","CALLE","CALLE DEL POCHTECA","CALLE","CARLOS GOMEZ HERNANDEZ","CALLE","NINGUNO","28","A","CENTRAL DE ABASTO","PASILLO",,,"ZONA COMERCIAL","SAN JOSE GUADALUPE","CENTRAL DE ABASTO","CENABASTO","105 B","50220","15","MÉXICO                      ","106","Toluca","0088","Santa Cruz Otzacatipan","2479","047",,,,"Fijo","19.34728495","-99.60230293","2019-11"
"7361776","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","BENITO JUAREZ","PRIVADA","NINGUNO","PRIVADA","CEDRO","OTRO (ESPECIFIQUE)","NINGUNO","305","B",,,"0",,"COLONIA","PROTINBOS",,,,"50100","15","MÉXICO                      ","106","Toluca","0080","San Mateo Oxtotitlán","3871","007","7223630343",,,"Fijo","19.29664757","-99.69374109","2019-11"
"2405902","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","16 DE SEPTIEMBRE","CALLE","REGINA","CALLE","JOSE MARIA MORELOS Y PAVON","AVENIDA","TOLUCA","18",,,,"0",,"COLONIA","CENTRO",,,,"50225","15","MÉXICO                      ","106","Toluca","0073","San Juan Tilapa","0294","025","72213603",,,"Fijo","19.22051025","-99.66069357","2010-07"
"2415744","CARNICERIA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","LAURA MENDEZ DE CUENCA","CALLE","LUIS G. URBINA","CALLE","JOAQUIN FERNANDEZ DE LIZARDI","CALLE","RICARDO GARRIDO","502","A",,,,,"COLONIA","SALVADOR SANCHEZ COLIN",,,,"50150","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","0557","002",,,,"Fijo","19.28008966","-99.63424503","2010-07"
"2422937","CARNICERÍA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","J.MA.MORELOS","PRIVADA","NINGUNO","CALLE","IGNACIO INCLAN","CALLE","HÉROES DE LA INDEPENDENCIA","0","SN",,,"0",,"LOCALIDAD","SAN CAYETANO MORELOS",,,,"50295","15","MÉXICO                      ","106","Toluca","0065","San Cayetano Morelos","2977","007",,,,"Fijo","19.39941551","-99.703584","2014-12"
"2432707","CARNICERÍA 2 DE ABRIL",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","2 DE ABRIL","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","NINGUNO","CALLE","MIGUEL HIDALGO","0","SN",,,"0",,"COLONIA","SANTA ANA TLAPALTITLAN",,,,"50160","15","MÉXICO                      ","106","Toluca","0086","Santa Ana Tlapaltitlán","4244","013",,,,"Fijo","19.28151738","-99.62029328","2014-12"
"2415474","CARNICERÍA 2 DE ABRIL",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","2 DE ABRIL","PRIVADA","NINGUNO","PRIVADA","NINGUNO","CALLE","GENERAL JOSÉ VICENTE VILLADA","69",,,,"0",,"COLONIA","SANTA ANA TLAPALTITLAN",,,,"50160","15","MÉXICO                      ","106","Toluca","0086","Santa Ana Tlapaltitlán","4244","006",,,,"Fijo","19.28159112","-99.61997944","2010-07"
"2389791","CARNICERIA ABI",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","VICENTE VILLADA","CALLE","MIGUEL HIDALGO","CALLE","MALINCHE","CALLE","MORELIA",,"SN",,,,"111","LOCALIDAD","SAN LORENZO TEPALTITLAN",,,,"50010","15","MÉXICO                      ","106","Toluca","0075","San Lorenzo Tepaltitlán","4189","021",,,,"Fijo","19.31163882","-99.62195971","2010-07"
"7914989","CARNICERIA ALAN",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","PREVISTA","CALLE","PREVISTA","CALLE","NIÑOS HEROES","CALLE","NINGUNO",,"SN",,,,,"COLONIA","EJIDO LA CRESPA",,,,"50200","15","MÉXICO                      ","106","Toluca","0233","Crespa Floresta","4422","016",,,,"Fijo","19.31397682","-99.59550724","2019-11"
"2388059","CARNICERÍA ALAN",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","INDEPENDENCIA","CALLE","INDEPENDENCIA","CALLE","JUAN ESCUTIA","CALLE","NIÑOS HÉROES",,"SN",,,,,"COLONIA","LA FLORESTA",,,,"50200","15","MÉXICO                      ","106","Toluca","0233","Crespa Floresta","4422","015",,,,"Fijo","19.31673997","-99.5952261","2010-07"
"2396223","CARNICERIA ALEJANDRA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","LAGUNA 7 COLORES","CALLE","LAGO MECUACAN","CALLE","LAGO AMILIA","CALLE","PARQUE SACROMONTE","0","SN",,,"0",,"COLONIA","FRACC SAN JORGE",,,,"50100","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2214","011",,,,"Fijo","19.28666435","-99.69498392","2010-07"
"2411401","CARNICERÍA ALMAZAN",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","JOSE MARIA PINO SUAREZ","PRIVADA","NINGUNO","PRIVADA","NINGUNO","CALLE","GENERAL JOSÉ VICENTE VILLADA","71",,,,"0",,"COLONIA","SANTA ANA TLAPALTITLAN",,,,"50160","15","MÉXICO                      ","106","Toluca","0086","Santa Ana Tlapaltitlán","4259","008","7222160949",,,"Fijo","19.28495773","-99.6147844","2010-07"
"2396297","CARNICERÍA ÁLVAREZ",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","AVENIDA","TORRES CHICAS","CALLE","PARQUE LA MARQUESA","CALLE","NEVADO DE TOLUCA","CALLE","PARQUE ZEMPOALA","1603",,,,,,"COLONIA","PARQUES NACIONALES",,,,"50100","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2214","067","7221675205",,,"Fijo","19.28396618","-99.69279255","2010-07"
"2399341","CARNICERIA AMADITA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","GENERAL ROQUE GONZALEZ G.","CALLE","LAGO TANGANICA","PRIVADA","PRIV. ROQUE GONZALEZ","CALLE","CALLE DEL EJIDO","316","C",,,,,"COLONIA","OCHO CEDROS",,,,"50170","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2089","023",,,,"Fijo","19.25807214","-99.66416846","2010-07"
"2383415","CARNICERIA AMIGO JESUS",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","MANUEL BUENDIA TELLEZGIRON","CALLE","PLUTARCO GONZALEZ","PRIVADA","PRIMERA PRIVADA MANUEL BUENDIA","CALLE","MANUEL BUENDÍA TELLEZGIRÓN",,"SN",,,,,"LOCALIDAD","SAN PABLO AUTOPAN",,,,"50200","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","2712","029",,,,"Fijo","19.35641692","-99.64344006","2010-07"
"2383489","CARNICERIA AMIGO JESUS",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","5 DE MAYO","CALLE","PINO SUAREZ","PRIVADA","NINGUNO","CALLE","5 DE FEBRERO","118",,,,,,"LOCALIDAD","SAN PABLO AUTOPAN",,,,"50200","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","2727","009","7222967795",,,"Fijo","19.35359402","-99.65283386","2010-07"
"2430051","CARNICERIA ANGIE",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","JOSE MARIA GONZALEZ ARRATIA","CALLE","PRIMERO DE MAYO","AVENIDA","AVENIDA DE LA INDEPENDENCIA","CALLE","LEONA VICARIO","207",,,,"0",,"COLONIA","SANTA CLARA",,,,"50090","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","0398","014","7222138796",,,"Fijo","19.29168774","-99.64452273","2010-07"
"8938249","CARNICERIA ANGUS",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","PENSADOR MEXICANO","CALLE","CONTINUACION FILISOLA","PRIVADA","PRIMERA PRIVADA REFORMA","CALLE","SEMINARIO",,"SN",,,,,"LOCALIDAD","SAN BUENAVENTURA",,,,"50210","15","MÉXICO                      ","106","Toluca","0064","San Buenaventura","4920","009",,,,"Fijo","19.26808929","-99.69776228","2019-11"
"7357478","CARNICERIA ANGY",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","PARQUE NEVADO DE TOLUCA","CALLE","PARQUE CHAPA DE MOTA","CALLE","PARQUE DE CHAPULTEPEC","CALLE","PARQUE BOSENCHEVE",,"SN",,,,,"COLONIA","PARQUES NACIONALES",,,,"50100","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1930","044",,,,"Fijo","19.28431865","-99.68933608","2019-11"
"8746585","CARNICERIA ANGY",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","PARQUE EL OCOTAL","CALLE","PARQUE DE CHAPULTEPEC","CALLE","PARQUE VALLE ESCONDIDO","CALLE","PARQUE LA MARQUESA",,"SN",,,,,"COLONIA","PARQUES NACIONALES",,,,"50100","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","1945","029","7228514935",,,"Fijo","19.28236222","-99.68973491","2019-11"
"2390377","CARNICERÍA ARRIAGA",,"461121","Comercio al por menor de carnes rojas","0 a 5 personas","CALLE","ALEJANDRO VON HUMBOLDT","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLE","SEBASTIAN LERDO DE TEJADA","CALLE","MIGUEL HIDALGO Y COSTILLA","0","SN",,,"0",,"PUEBLO","SAN MARCOS YACHIHUACALTEPEC",,,,"50280","15","MÉXICO                      ","106","Toluca","0077","San Marcos Yachihuacaltepec","5011","014",,,,"Fijo","19.32323987","-99.67900346","2010-07"
